Customer ID,Customer Name,Segment,Region,Loyalty Tier,Signup Date
CUST04730,Customer 4730,Consumer,South,Bronze,2016-09-16
CUST01515,Customer 1515,SMB,South,Gold,2023-11-01
CUST03246,Customer 3246,Corporate,East,Bronze,2018-11-13
CUST01014,Customer 1014,Enterprise,East,Silver,2016-09-29
CUST02674,Customer 2674,Corporate,East,Silver,2017-03-05
CUST01910,Customer 1910,Enterprise,East,Bronze,2015-10-07
CUST04787,Customer 4787,Enterprise,North,Bronze,2018-01-30
CUST03789,Customer 3789,Enterprise,West,Bronze,2018-09-17
CUST00826,Customer 0826,SMB,North,Bronze,2021-05-11
CUST04482,Customer 4482,Corporate,North,Gold,2020-09-25
CUST00127,Customer 0127,Consumer,South,Silver,2022-07-17
CUST03393,Customer 3393,SMB,South,Platinum,2019-02-09
CUST00884,Customer 0884,SMB,North,Platinum,2018-08-13
CUST03590,Customer 3590,Consumer,East,Silver,2018-10-29
CUST01630,Customer 1630,Enterprise,North,Bronze,2019-08-31
CUST00841,Customer 0841,Consumer,West,Silver,2023-04-02
CUST03726,Customer 3726,SMB,East,Bronze,2020-02-28
CUST02194,Customer 2194,Consumer,East,Bronze,2023-10-13
CUST00927,Customer 0927,Enterprise,West,Silver,2020-04-27
CUST02758,Customer 2758,Enterprise,North,Bronze,2020-06-02
CUST04010,Customer 4010,Consumer,North,Bronze,2020-03-26
CUST02979,Customer 2979,SMB,South,Silver,2016-03-07
CUST04190,Customer 4190,SMB,South,Bronze,2020-01-06
CUST00908,Customer 0908,SMB,North,Bronze,2022-10-17
CUST04330,Customer 4330,SMB,North,Silver,2016-08-11
CUST02476,Customer 2476,SMB,East,Silver,2017-10-14
CUST01690,Customer 1690,Corporate,West,Silver,2018-06-14
CUST02748,Customer 2748,Consumer,South,Bronze,2017-12-25
CUST03199,Customer 3199,Consumer,North,Bronze,2023-11-25
CUST04962,Customer 4962,Consumer,South,Silver,2016-04-29
CUST02624,Customer 2624,Consumer,South,Silver,2018-11-11
CUST00249,Customer 0249,SMB,East,Bronze,2019-04-13
CUST03103,Customer 3103,SMB,North,Silver,2017-12-25
CUST04159,Customer 4159,SMB,North,Gold,2023-07-21
CUST04014,Customer 4014,Corporate,East,Bronze,2017-02-07
CUST03218,Customer 3218,SMB,East,Silver,2024-03-10
CUST00268,Customer 0268,Consumer,South,Gold,2023-05-20
CUST01963,Customer 1963,Enterprise,South,Gold,2016-12-02
CUST03719,Customer 3719,SMB,West,Bronze,2020-12-31
CUST02771,Customer 2771,Corporate,West,Silver,2021-05-02
CUST01516,Customer 1516,Consumer,West,Bronze,2016-10-14
CUST02036,Customer 2036,Consumer,South,Silver,2023-07-31
CUST03613,Customer 3613,Corporate,South,Bronze,2015-10-24
CUST02270,Customer 2270,Enterprise,West,Gold,2022-12-10
CUST03644,Customer 3644,Consumer,North,Silver,2015-07-25
CUST00124,Customer 0124,Consumer,East,Bronze,2016-11-07
CUST04502,Customer 4502,Corporate,West,Platinum,2023-06-10
CUST00777,Customer 0777,SMB,East,Silver,2021-03-20
CUST02146,Customer 2146,Corporate,East,Bronze,2024-03-31
CUST00176,Customer 0176,Corporate,South,Platinum,2023-05-28
CUST02397,Customer 2397,SMB,East,Bronze,2015-08-19
CUST01452,Customer 1452,Corporate,West,Bronze,2015-08-23
CUST04917,Customer 4917,SMB,North,Platinum,2019-10-06
CUST03225,Customer 3225,Consumer,South,Silver,2016-06-15
CUST01188,Customer 1188,Consumer,West,Silver,2022-10-19
CUST02556,Customer 2556,Corporate,North,Bronze,2023-05-02
CUST04454,Customer 4454,Enterprise,North,Bronze,2018-12-08
CUST04440,Customer 4440,Corporate,West,Silver,2018-02-08
CUST01116,Customer 1116,Enterprise,North,Silver,2015-04-15
CUST01314,Customer 1314,Corporate,West,Bronze,2023-01-09
CUST04377,Customer 4377,Corporate,North,Silver,2020-12-12
CUST01551,Customer 1551,SMB,West,Platinum,2023-07-15
CUST01540,Customer 1540,Corporate,West,Bronze,2016-08-28
CUST02252,Customer 2252,Enterprise,West,Silver,2018-12-22
CUST04320,Customer 4320,Enterprise,West,Bronze,2015-04-18
CUST00033,Customer 0033,Enterprise,West,Silver,2021-03-23
CUST01257,Customer 1257,Corporate,North,Bronze,2017-07-05
CUST04113,Customer 4113,SMB,North,Bronze,2017-11-02
CUST04651,Customer 4651,SMB,North,Silver,2017-12-17
CUST00376,Customer 0376,Enterprise,East,Bronze,2018-10-22
CUST02098,Customer 2098,Consumer,North,Silver,2018-09-07
CUST03285,Customer 3285,Consumer,North,Silver,2024-04-21
CUST02193,Customer 2193,SMB,South,Gold,2018-11-27
CUST03309,Customer 3309,Corporate,North,Silver,2023-03-31
CUST04215,Customer 4215,Corporate,East,Bronze,2017-04-19
CUST02498,Customer 2498,Corporate,East,Silver,2018-02-14
CUST01019,Customer 1019,Corporate,East,Bronze,2019-07-21
CUST04388,Customer 4388,SMB,North,Silver,2017-11-06
CUST01780,Customer 1780,Consumer,South,Bronze,2021-04-08
CUST01309,Customer 1309,Corporate,East,Silver,2021-08-19
CUST01862,Customer 1862,Enterprise,West,Silver,2020-02-28
CUST01424,Customer 1424,Consumer,North,Silver,2018-11-29
CUST03214,Customer 3214,Consumer,East,Bronze,2017-11-15
CUST03790,Customer 3790,Consumer,South,Platinum,2017-10-14
CUST02929,Customer 2929,Enterprise,North,Silver,2020-12-25
CUST01724,Customer 1724,Corporate,North,Silver,2017-12-10
CUST02059,Customer 2059,Enterprise,West,Bronze,2024-03-02
CUST01436,Customer 1436,Consumer,East,Bronze,2016-12-17
CUST00648,Customer 0648,Enterprise,North,Platinum,2019-08-27
CUST03770,Customer 3770,Enterprise,West,Bronze,2020-04-13
CUST00978,Customer 0978,Consumer,West,Bronze,2016-09-23
CUST03425,Customer 3425,Enterprise,North,Gold,2024-02-07
CUST00215,Customer 0215,SMB,West,Gold,2019-12-21
CUST00427,Customer 0427,Enterprise,North,Gold,2023-05-15
CUST00367,Customer 0367,Corporate,South,Bronze,2024-06-26
CUST00543,Customer 0543,SMB,West,Bronze,2021-08-10
CUST03606,Customer 3606,Enterprise,West,Platinum,2016-08-20
CUST01593,Customer 1593,Enterprise,West,Silver,2020-12-16
CUST02617,Customer 2617,Corporate,North,Bronze,2024-01-12
CUST00583,Customer 0583,Enterprise,East,Bronze,2021-07-05
CUST01082,Customer 1082,Enterprise,South,Bronze,2016-07-18
CUST02539,Customer 2539,Enterprise,North,Platinum,2016-01-24
CUST00627,Customer 0627,Corporate,North,Bronze,2018-06-01
CUST04031,Customer 4031,Corporate,West,Bronze,2024-09-29
CUST00988,Customer 0988,Consumer,South,Silver,2021-01-19
CUST02359,Customer 2359,Corporate,West,Bronze,2016-05-28
CUST03700,Customer 3700,Consumer,West,Bronze,2016-03-19
CUST03013,Customer 3013,SMB,West,Silver,2022-01-26
CUST02475,Customer 2475,SMB,North,Bronze,2021-12-03
CUST01993,Customer 1993,SMB,North,Silver,2023-09-03
CUST01795,Customer 1795,Enterprise,East,Bronze,2015-10-10
CUST01088,Customer 1088,Enterprise,East,Silver,2015-11-12
CUST04363,Customer 4363,Consumer,South,Bronze,2020-03-17
CUST02466,Customer 2466,Enterprise,West,Bronze,2019-07-21
CUST04817,Customer 4817,Enterprise,West,Silver,2024-08-04
CUST03047,Customer 3047,Enterprise,North,Gold,2015-09-07
CUST03707,Customer 3707,SMB,South,Bronze,2016-03-28
CUST03171,Customer 3171,SMB,North,Silver,2024-08-08
CUST04534,Customer 4534,Corporate,West,Platinum,2023-08-08
CUST04614,Customer 4614,Enterprise,West,Bronze,2021-03-20
CUST02500,Customer 2500,Enterprise,East,Bronze,2021-03-24
CUST04601,Customer 4601,SMB,East,Silver,2015-12-28
CUST01731,Customer 1731,SMB,North,Silver,2021-12-14
CUST04842,Customer 4842,SMB,East,Silver,2022-10-22
CUST00440,Customer 0440,Consumer,East,Silver,2016-08-30
CUST03476,Customer 3476,Corporate,South,Bronze,2017-03-29
CUST00097,Customer 0097,SMB,West,Gold,2015-06-28
CUST02080,Customer 2080,Enterprise,East,Gold,2017-04-26
CUST03388,Customer 3388,Enterprise,West,Silver,2023-12-10
CUST01514,Customer 1514,Enterprise,West,Platinum,2024-05-23
CUST01861,Customer 1861,SMB,East,Gold,2023-05-15
CUST01183,Customer 1183,Enterprise,East,Bronze,2021-09-22
CUST01090,Customer 1090,Enterprise,West,Bronze,2018-06-20
CUST04156,Customer 4156,Enterprise,West,Silver,2019-05-08
CUST04438,Customer 4438,Corporate,South,Silver,2015-05-22
CUST01245,Customer 1245,Enterprise,East,Bronze,2023-02-18
CUST03144,Customer 3144,Enterprise,South,Bronze,2022-09-25
CUST00375,Customer 0375,Corporate,West,Gold,2015-10-02
CUST04630,Customer 4630,SMB,North,Bronze,2018-08-09
CUST04361,Customer 4361,Corporate,North,Gold,2018-12-31
CUST04066,Customer 4066,Consumer,West,Bronze,2019-05-08
CUST01588,Customer 1588,SMB,North,Silver,2018-09-24
CUST04924,Customer 4924,Enterprise,East,Gold,2020-12-25
CUST04622,Customer 4622,Consumer,West,Bronze,2020-05-18
CUST04108,Customer 4108,Enterprise,West,Silver,2016-04-03
CUST01770,Customer 1770,Corporate,East,Silver,2023-12-12
CUST01959,Customer 1959,SMB,North,Bronze,2021-01-06
CUST00150,Customer 0150,Enterprise,West,Bronze,2018-05-25
CUST04416,Customer 4416,Consumer,West,Bronze,2022-03-17
CUST03181,Customer 3181,SMB,East,Silver,2015-10-27
CUST04550,Customer 4550,Enterprise,South,Bronze,2024-02-29
CUST02512,Customer 2512,Enterprise,North,Bronze,2016-11-14
CUST01482,Customer 1482,SMB,West,Bronze,2021-01-08
CUST01000,Customer 1000,Enterprise,West,Silver,2023-11-06
CUST04711,Customer 4711,Corporate,South,Platinum,2017-06-21
CUST04781,Customer 4781,Enterprise,East,Bronze,2021-09-15
CUST00515,Customer 0515,SMB,South,Gold,2019-10-28
CUST03642,Customer 3642,Corporate,South,Bronze,2021-12-20
CUST04160,Customer 4160,Consumer,East,Bronze,2023-08-05
CUST03758,Customer 3758,Enterprise,North,Bronze,2020-12-13
CUST03663,Customer 3663,Corporate,South,Bronze,2024-02-21
CUST01726,Customer 1726,SMB,North,Silver,2018-11-03
CUST03276,Customer 3276,SMB,West,Bronze,2016-12-05
CUST03180,Customer 3180,SMB,West,Bronze,2018-03-01
CUST04293,Customer 4293,Enterprise,East,Silver,2024-02-28
CUST02824,Customer 2824,Enterprise,South,Silver,2016-03-15
CUST04252,Customer 4252,Corporate,East,Bronze,2015-11-17
CUST01400,Customer 1400,Enterprise,East,Gold,2018-02-03
CUST02928,Customer 2928,SMB,North,Bronze,2022-05-27
CUST01741,Customer 1741,Consumer,East,Gold,2022-12-19
CUST01091,Customer 1091,SMB,East,Bronze,2016-08-04
CUST03050,Customer 3050,Consumer,West,Gold,2024-06-11
CUST04318,Customer 4318,Enterprise,East,Platinum,2018-12-11
CUST04920,Customer 4920,SMB,West,Bronze,2017-03-14
CUST02961,Customer 2961,Corporate,South,Silver,2020-10-05
CUST00067,Customer 0067,Consumer,South,Bronze,2015-07-15
CUST03000,Customer 3000,Corporate,North,Silver,2018-01-01
CUST04644,Customer 4644,Corporate,West,Silver,2023-07-15
CUST02826,Customer 2826,Corporate,East,Bronze,2016-06-04
CUST04921,Customer 4921,Consumer,North,Silver,2022-03-28
CUST03673,Customer 3673,Consumer,East,Bronze,2015-01-03
CUST00674,Customer 0674,Corporate,South,Gold,2017-09-13
CUST04541,Customer 4541,SMB,South,Bronze,2024-01-25
CUST00540,Customer 0540,Enterprise,East,Bronze,2015-10-18
CUST01761,Customer 1761,Corporate,West,Bronze,2022-02-25
CUST02337,Customer 2337,Enterprise,West,Bronze,2015-10-13
CUST03696,Customer 3696,SMB,North,Silver,2018-10-03
CUST01154,Customer 1154,SMB,North,Silver,2018-04-04
CUST04523,Customer 4523,Enterprise,South,Bronze,2017-04-30
CUST03880,Customer 3880,Corporate,West,Platinum,2024-03-16
CUST00654,Customer 0654,Enterprise,West,Bronze,2023-09-19
CUST01999,Customer 1999,SMB,West,Silver,2016-11-13
CUST02436,Customer 2436,Consumer,West,Bronze,2022-05-17
CUST03850,Customer 3850,SMB,South,Silver,2018-07-16
CUST04257,Customer 4257,Enterprise,South,Platinum,2015-04-22
CUST04413,Customer 4413,SMB,South,Silver,2024-05-31
CUST01055,Customer 1055,Corporate,South,Silver,2017-10-25
CUST03932,Customer 3932,Enterprise,West,Silver,2015-01-02
CUST04753,Customer 4753,Consumer,West,Bronze,2023-03-22
CUST01213,Customer 1213,Corporate,West,Gold,2020-01-15
CUST00477,Customer 0477,Enterprise,East,Silver,2020-01-16
CUST01787,Customer 1787,Enterprise,South,Bronze,2015-05-08
CUST00346,Customer 0346,SMB,North,Gold,2023-03-27
CUST01375,Customer 1375,Enterprise,East,Bronze,2016-01-19
CUST02230,Customer 2230,Enterprise,North,Silver,2019-02-04
CUST00253,Customer 0253,Corporate,East,Silver,2018-12-24
CUST02840,Customer 2840,Corporate,South,Bronze,2018-08-24
CUST04696,Customer 4696,Corporate,South,Gold,2018-02-20
CUST03498,Customer 3498,Consumer,East,Bronze,2015-01-28
CUST01284,Customer 1284,Consumer,West,Silver,2016-05-29
CUST00676,Customer 0676,Enterprise,North,Bronze,2016-09-14
CUST00162,Customer 0162,SMB,South,Gold,2022-05-02
CUST01008,Customer 1008,Corporate,South,Gold,2016-07-21
CUST00408,Customer 0408,SMB,North,Silver,2020-07-02
CUST02233,Customer 2233,Consumer,West,Bronze,2023-10-02
CUST01839,Customer 1839,Consumer,South,Bronze,2019-12-08
CUST00103,Customer 0103,Corporate,West,Silver,2024-03-31
CUST01606,Customer 1606,Consumer,North,Silver,2018-05-04
CUST00352,Customer 0352,SMB,East,Silver,2019-05-20
CUST02544,Customer 2544,SMB,South,Bronze,2018-04-05
CUST04668,Customer 4668,Consumer,North,Platinum,2021-06-30
CUST02296,Customer 2296,Enterprise,West,Silver,2023-10-29
CUST03223,Customer 3223,SMB,North,Silver,2020-07-22
CUST04450,Customer 4450,SMB,North,Silver,2020-10-31
CUST02550,Customer 2550,Consumer,North,Silver,2016-04-14
CUST00715,Customer 0715,Corporate,East,Gold,2022-12-22
CUST00254,Customer 0254,SMB,East,Silver,2021-06-24
CUST02180,Customer 2180,SMB,West,Bronze,2024-06-06
CUST04425,Customer 4425,Enterprise,West,Silver,2022-07-19
CUST00836,Customer 0836,Enterprise,East,Bronze,2021-04-27
CUST03955,Customer 3955,Consumer,South,Silver,2017-07-17
CUST02255,Customer 2255,Consumer,South,Silver,2021-09-16
CUST01782,Customer 1782,Enterprise,North,Bronze,2021-11-04
CUST02876,Customer 2876,Enterprise,North,Silver,2024-07-15
CUST02104,Customer 2104,SMB,West,Gold,2021-05-24
CUST04591,Customer 4591,Consumer,South,Bronze,2022-06-09
CUST03986,Customer 3986,Enterprise,North,Bronze,2023-10-20
CUST01344,Customer 1344,SMB,East,Silver,2024-09-08
CUST01985,Customer 1985,SMB,West,Silver,2022-10-04
CUST00969,Customer 0969,Corporate,South,Bronze,2021-09-08
CUST02879,Customer 2879,SMB,East,Bronze,2015-11-17
CUST04034,Customer 4034,Consumer,South,Bronze,2023-09-28
CUST00465,Customer 0465,SMB,West,Platinum,2022-06-09
CUST00380,Customer 0380,SMB,East,Silver,2020-06-12
CUST02447,Customer 2447,SMB,West,Bronze,2021-01-04
CUST01774,Customer 1774,Corporate,North,Bronze,2018-02-10
CUST00563,Customer 0563,Consumer,South,Silver,2021-10-14
CUST04984,Customer 4984,Corporate,West,Bronze,2024-09-26
CUST03338,Customer 3338,Consumer,North,Bronze,2016-05-30
CUST00961,Customer 0961,Consumer,East,Bronze,2018-08-09
CUST03470,Customer 3470,SMB,East,Platinum,2017-04-14
CUST04967,Customer 4967,SMB,West,Gold,2021-07-21
CUST03068,Customer 3068,SMB,North,Bronze,2024-12-09
CUST04954,Customer 4954,Corporate,South,Bronze,2016-08-22
CUST00230,Customer 0230,SMB,North,Silver,2018-01-04
CUST02283,Customer 2283,Consumer,West,Bronze,2015-09-20
CUST04078,Customer 4078,Corporate,East,Bronze,2024-04-22
CUST03791,Customer 3791,Enterprise,West,Gold,2015-12-28
CUST04327,Customer 4327,Corporate,East,Bronze,2022-07-07
CUST04493,Customer 4493,Corporate,North,Bronze,2015-03-23
CUST00907,Customer 0907,Corporate,West,Silver,2023-07-17
CUST00062,Customer 0062,Corporate,West,Silver,2015-01-14
CUST01123,Customer 1123,Enterprise,North,Gold,2017-10-07
CUST04950,Customer 4950,Consumer,East,Gold,2016-06-11
CUST04631,Customer 4631,SMB,South,Silver,2024-10-06
CUST04249,Customer 4249,Corporate,West,Silver,2020-08-08
CUST03323,Customer 3323,Enterprise,South,Bronze,2024-12-19
CUST00410,Customer 0410,SMB,North,Silver,2018-05-11
CUST02838,Customer 2838,Corporate,West,Bronze,2024-05-28
CUST00083,Customer 0083,SMB,North,Silver,2018-03-24
CUST03695,Customer 3695,SMB,South,Gold,2024-05-21
CUST02956,Customer 2956,SMB,West,Bronze,2022-10-17
CUST03016,Customer 3016,Enterprise,South,Gold,2019-04-16
CUST00959,Customer 0959,SMB,West,Silver,2019-11-22
CUST00447,Customer 0447,Enterprise,East,Gold,2024-03-18
CUST00305,Customer 0305,Corporate,East,Bronze,2017-11-17
CUST03296,Customer 3296,Corporate,East,Silver,2019-03-05
CUST04369,Customer 4369,Consumer,East,Silver,2018-03-02
CUST03940,Customer 3940,Corporate,South,Platinum,2019-06-03
CUST02142,Customer 2142,Consumer,North,Silver,2015-12-19
CUST03343,Customer 3343,Enterprise,East,Bronze,2016-08-24
CUST01768,Customer 1768,Corporate,South,Bronze,2019-08-31
CUST00321,Customer 0321,Consumer,South,Silver,2019-01-09
CUST04756,Customer 4756,Enterprise,West,Bronze,2019-11-01
CUST00480,Customer 0480,Enterprise,West,Bronze,2021-03-14
CUST04134,Customer 4134,Corporate,West,Silver,2018-11-28
CUST02349,Customer 2349,Corporate,West,Gold,2021-06-25
CUST02720,Customer 2720,SMB,North,Silver,2022-06-14
CUST00195,Customer 0195,Corporate,East,Bronze,2018-12-28
CUST00191,Customer 0191,Consumer,East,Silver,2019-12-18
CUST01167,Customer 1167,SMB,West,Platinum,2016-06-06
CUST01043,Customer 1043,Enterprise,South,Bronze,2017-09-26
CUST03237,Customer 3237,Enterprise,North,Silver,2020-10-13
CUST04500,Customer 4500,SMB,West,Bronze,2024-07-21
CUST03301,Customer 3301,Consumer,East,Bronze,2024-03-27
CUST04268,Customer 4268,Enterprise,East,Silver,2023-08-22
CUST03105,Customer 3105,Corporate,West,Silver,2022-11-06
CUST01271,Customer 1271,Consumer,North,Gold,2016-12-14
CUST00406,Customer 0406,SMB,South,Silver,2019-08-14
CUST03958,Customer 3958,Consumer,East,Silver,2018-01-22
CUST04892,Customer 4892,Enterprise,North,Bronze,2017-03-03
CUST04092,Customer 4092,Consumer,North,Bronze,2021-11-21
CUST00403,Customer 0403,Enterprise,West,Bronze,2015-03-02
CUST00800,Customer 0800,Corporate,South,Gold,2019-10-18
CUST04027,Customer 4027,SMB,East,Silver,2019-10-06
CUST00505,Customer 0505,Corporate,West,Silver,2015-08-04
CUST02835,Customer 2835,Corporate,East,Silver,2016-03-30
CUST03519,Customer 3519,SMB,East,Silver,2022-11-15
CUST00459,Customer 0459,Corporate,North,Silver,2020-05-21
CUST03630,Customer 3630,Corporate,South,Platinum,2020-04-08
CUST00280,Customer 0280,Corporate,West,Bronze,2015-04-14
CUST00534,Customer 0534,SMB,West,Gold,2021-09-09
CUST03919,Customer 3919,Consumer,North,Bronze,2023-12-02
CUST04182,Customer 4182,Consumer,West,Bronze,2022-11-01
CUST04574,Customer 4574,Enterprise,West,Bronze,2023-06-17
CUST04193,Customer 4193,Consumer,West,Silver,2017-04-12
CUST02804,Customer 2804,Corporate,South,Gold,2017-01-23
CUST01914,Customer 1914,SMB,West,Silver,2015-02-14
CUST02559,Customer 2559,Enterprise,West,Silver,2016-07-05
CUST00499,Customer 0499,Enterprise,East,Bronze,2018-02-04
CUST02427,Customer 2427,Enterprise,North,Bronze,2018-11-24
CUST02565,Customer 2565,Consumer,South,Bronze,2024-01-31
CUST03699,Customer 3699,Corporate,East,Bronze,2018-08-05
CUST01125,Customer 1125,Enterprise,West,Gold,2023-08-16
CUST04404,Customer 4404,Consumer,West,Bronze,2020-11-24
CUST00626,Customer 0626,Enterprise,West,Silver,2020-03-16
CUST01576,Customer 1576,SMB,North,Bronze,2023-12-19
CUST00886,Customer 0886,Enterprise,West,Silver,2021-01-08
CUST04202,Customer 4202,Consumer,North,Silver,2018-02-07
CUST02107,Customer 2107,Enterprise,West,Silver,2023-11-30
CUST00667,Customer 0667,Corporate,West,Gold,2019-02-19
CUST01481,Customer 1481,Corporate,South,Bronze,2023-08-27
CUST01260,Customer 1260,SMB,West,Bronze,2024-10-02
CUST03810,Customer 3810,Corporate,West,Gold,2015-02-06
CUST01541,Customer 1541,SMB,West,Bronze,2020-05-02
CUST04528,Customer 4528,Consumer,North,Bronze,2019-08-01
CUST02066,Customer 2066,Enterprise,North,Bronze,2019-12-31
CUST04844,Customer 4844,Enterprise,East,Bronze,2017-01-17
CUST04151,Customer 4151,SMB,East,Gold,2020-12-11
CUST01905,Customer 1905,SMB,South,Bronze,2016-01-24
CUST01319,Customer 1319,Consumer,North,Bronze,2018-12-25
CUST01377,Customer 1377,Corporate,East,Bronze,2018-10-06
CUST01104,Customer 1104,Corporate,North,Bronze,2021-11-26
CUST02509,Customer 2509,Corporate,East,Gold,2021-11-27
CUST02985,Customer 2985,Corporate,West,Bronze,2016-10-07
CUST03402,Customer 3402,Enterprise,North,Gold,2018-07-16
CUST02845,Customer 2845,Corporate,East,Bronze,2019-08-06
CUST02813,Customer 2813,Corporate,West,Bronze,2019-06-23
CUST02770,Customer 2770,SMB,East,Silver,2022-04-15
CUST00347,Customer 0347,Consumer,North,Bronze,2016-05-02
CUST02386,Customer 2386,Corporate,North,Silver,2018-11-11
CUST04627,Customer 4627,Enterprise,South,Silver,2021-03-01
CUST03720,Customer 3720,SMB,East,Platinum,2024-10-09
CUST01543,Customer 1543,SMB,East,Bronze,2023-10-31
CUST04695,Customer 4695,Enterprise,North,Silver,2016-08-08
CUST01362,Customer 1362,Corporate,East,Bronze,2020-02-03
CUST00573,Customer 0573,Enterprise,East,Silver,2023-02-08
CUST02063,Customer 2063,Consumer,East,Silver,2024-02-23
CUST00223,Customer 0223,SMB,East,Silver,2018-03-29
CUST01922,Customer 1922,Enterprise,South,Bronze,2020-02-22
CUST03565,Customer 3565,Corporate,West,Bronze,2021-05-02
CUST04245,Customer 4245,SMB,South,Silver,2024-07-25
CUST03349,Customer 3349,Corporate,West,Bronze,2022-09-12
CUST04732,Customer 4732,Corporate,East,Silver,2017-04-28
CUST01152,Customer 1152,SMB,South,Silver,2017-11-01
CUST03488,Customer 3488,Consumer,West,Silver,2019-01-27
CUST02496,Customer 2496,SMB,West,Bronze,2015-02-08
CUST01419,Customer 1419,Enterprise,East,Bronze,2015-02-04
CUST03972,Customer 3972,Enterprise,North,Silver,2022-08-20
CUST00039,Customer 0039,Consumer,West,Silver,2022-03-13
CUST02757,Customer 2757,SMB,North,Bronze,2020-04-04
CUST04405,Customer 4405,Enterprise,East,Gold,2015-09-09
CUST01815,Customer 1815,Corporate,East,Platinum,2020-12-17
CUST02374,Customer 2374,Corporate,South,Bronze,2021-09-13
CUST03793,Customer 3793,Consumer,North,Gold,2016-04-23
CUST00487,Customer 0487,Consumer,North,Bronze,2020-02-28
CUST04811,Customer 4811,Corporate,South,Platinum,2023-06-20
CUST00859,Customer 0859,SMB,East,Silver,2018-03-03
CUST01818,Customer 1818,Consumer,South,Silver,2021-02-01
CUST04365,Customer 4365,Enterprise,North,Bronze,2024-02-14
CUST03639,Customer 3639,Enterprise,South,Bronze,2022-07-16
CUST04487,Customer 4487,Corporate,South,Bronze,2015-02-05
CUST01158,Customer 1158,Enterprise,South,Gold,2022-09-06
CUST00857,Customer 0857,SMB,North,Silver,2019-04-08
CUST04501,Customer 4501,Enterprise,West,Bronze,2016-03-22
CUST02241,Customer 2241,Consumer,West,Bronze,2024-02-26
CUST03333,Customer 3333,Corporate,West,Bronze,2015-11-14
CUST04088,Customer 4088,Corporate,East,Gold,2019-09-19
CUST03759,Customer 3759,SMB,West,Silver,2022-09-09
CUST00028,Customer 0028,Consumer,North,Bronze,2021-03-16
CUST04972,Customer 4972,SMB,North,Bronze,2017-10-28
CUST03796,Customer 3796,Enterprise,North,Silver,2020-06-04
CUST02508,Customer 2508,Consumer,West,Bronze,2015-03-14
CUST02950,Customer 2950,Consumer,North,Silver,2021-04-21
CUST01227,Customer 1227,Corporate,West,Bronze,2018-06-15
CUST03437,Customer 3437,Corporate,South,Gold,2019-09-14
CUST03579,Customer 3579,SMB,East,Silver,2022-09-21
CUST04729,Customer 4729,SMB,North,Bronze,2024-10-14
CUST00982,Customer 0982,Consumer,West,Bronze,2021-12-09
CUST04150,Customer 4150,Consumer,East,Gold,2017-09-07
CUST03801,Customer 3801,SMB,West,Silver,2021-08-25
CUST01308,Customer 1308,Enterprise,North,Gold,2020-09-29
CUST02279,Customer 2279,Consumer,West,Bronze,2021-02-22
CUST02809,Customer 2809,Corporate,West,Bronze,2021-12-11
CUST04176,Customer 4176,Enterprise,South,Gold,2017-01-13
CUST00917,Customer 0917,Corporate,East,Silver,2024-12-15
CUST00213,Customer 0213,Enterprise,East,Bronze,2015-06-17
CUST01762,Customer 1762,SMB,North,Bronze,2018-12-04
CUST03653,Customer 3653,Consumer,East,Silver,2016-09-11
CUST04040,Customer 4040,Enterprise,North,Gold,2022-10-06
CUST01790,Customer 1790,Enterprise,East,Bronze,2022-11-23
CUST03645,Customer 3645,Enterprise,West,Bronze,2022-11-18
CUST01201,Customer 1201,Enterprise,South,Bronze,2018-11-14
CUST04777,Customer 4777,SMB,West,Silver,2017-01-28
CUST01663,Customer 1663,Enterprise,West,Silver,2015-09-03
CUST03870,Customer 3870,SMB,North,Bronze,2022-08-10
CUST04619,Customer 4619,Consumer,West,Silver,2022-10-19
CUST00445,Customer 0445,Corporate,North,Bronze,2017-06-05
CUST02391,Customer 2391,Consumer,North,Bronze,2021-09-15
CUST03826,Customer 3826,Corporate,North,Bronze,2019-07-09
CUST02451,Customer 2451,Consumer,South,Silver,2016-10-29
CUST04097,Customer 4097,Enterprise,West,Bronze,2016-08-21
CUST02640,Customer 2640,Corporate,North,Silver,2020-04-30
CUST01459,Customer 1459,SMB,West,Silver,2020-03-11
CUST02106,Customer 2106,Corporate,West,Bronze,2016-02-25
CUST02899,Customer 2899,Corporate,East,Silver,2023-05-03
CUST00962,Customer 0962,Corporate,South,Bronze,2019-08-05
CUST02128,Customer 2128,Enterprise,South,Silver,2022-08-25
CUST02460,Customer 2460,SMB,East,Silver,2016-06-11
CUST02108,Customer 2108,SMB,West,Bronze,2021-08-05
CUST00441,Customer 0441,Corporate,East,Gold,2016-04-08
CUST02457,Customer 2457,Consumer,North,Silver,2021-11-17
CUST03395,Customer 3395,Corporate,West,Bronze,2020-02-22
CUST03586,Customer 3586,Consumer,North,Bronze,2015-01-30
CUST03921,Customer 3921,Enterprise,West,Bronze,2023-10-19
CUST03014,Customer 3014,Consumer,North,Bronze,2016-07-15
CUST04768,Customer 4768,Consumer,South,Bronze,2017-09-12
CUST04359,Customer 4359,Consumer,North,Bronze,2020-05-28
CUST03985,Customer 3985,Enterprise,East,Bronze,2016-04-26
CUST03499,Customer 3499,SMB,West,Silver,2017-06-25
CUST01878,Customer 1878,Consumer,South,Silver,2021-06-11
CUST00209,Customer 0209,SMB,East,Silver,2022-12-17
CUST00691,Customer 0691,Enterprise,East,Bronze,2022-10-03
