Order ID,Date,Customer ID,Product,Category,Region,Quantity,Unit Price,Discount,Tax,Revenue,COGS,Expenses
ORD00006232,2024-05-26,CUST03091,Gadget X,Electronics,East,18,124.9,85.58,259.51,2422.13,1733.08,180.04
ORD00006233,2024-02-01,CUST02131,Gadget X,Electronics,North,4,297.18,75.26,200.42,1313.88,744.14,71.7
ORD00006234,2023-09-17,CUST01281,Gadget X,Office,East,10,265.02,254.52,287.48,2683.16,1646.68,144.79
ORD00006235,2025-07-01,CUST02331,Widget B,Electronics,West,2,331.17,21.32,76.92,717.94,426.08,32.57
ORD00006236,2025-01-31,CUST02297,Gadget X,Home,East,16,119.09,84.57,327.76,2148.63,1367.82,155.48
ORD00006237,2025-07-05,CUST01369,Widget B,Office,East,17,114.94,10.54,97.17,2040.61,1627.25,51.83
ORD00006238,2025-11-22,CUST01313,Gadget X,Electronics,East,15,390.88,369.1,659.29,6153.39,4449.1,319.18
ORD00006239,2025-11-24,CUST01785,Gadget Y,Electronics,North,4,29.01,4.36,20.1,131.78,73.67,5.19
ORD00006240,2023-05-25,CUST00108,Gadget X,Industrial,East,9,348.52,37.54,371.9,3471.04,2755.22,116.29
ORD00006241,2024-03-03,CUST02301,Widget C,Electronics,North,19,40.41,47.59,86.42,806.62,636.46,56.11
ORD00006242,2024-11-01,CUST02359,Gadget X,Industrial,West,16,56.07,61.01,0.0,836.11,609.15,54.48
ORD00006243,2023-08-18,CUST02155,Widget A,Home,East,3,125.22,4.64,66.78,437.8,326.27,26.59
ORD00006244,2024-06-16,CUST02886,Gadget Y,Industrial,North,17,174.02,177.35,139.05,2920.04,1729.13,87.93
ORD00006245,2023-06-10,CUST01976,Widget C,Industrial,South,10,493.46,416.49,225.91,4744.02,3244.65,297.84
ORD00006246,2023-01-29,CUST01336,Widget C,Electronics,North,19,230.92,237.58,0.0,4149.9,2757.21,167.31
ORD00006247,2025-07-28,CUST03216,Widget B,Home,South,9,217.34,155.82,0.0,1800.24,1287.01,104.12
ORD00006248,2024-01-20,CUST00966,Widget A,Home,East,2,386.57,38.07,0.0,735.07,539.2,38.08
ORD00006249,2025-04-15,CUST00038,Widget B,Home,West,10,138.51,32.18,162.35,1515.27,930.87,56.17
ORD00006250,2025-07-19,CUST01057,Gadget Y,Industrial,South,16,300.51,74.24,236.7,4970.62,3086.73,221.98
ORD00006251,2024-03-27,CUST02865,Widget A,Electronics,South,16,351.42,129.51,988.78,6481.99,4982.09,287.03
ORD00006252,2023-10-20,CUST01397,Gadget X,Electronics,North,13,428.8,357.58,0.0,5216.82,3228.76,264.74
ORD00006253,2024-01-27,CUST00670,Gadget Y,Industrial,East,17,65.59,32.54,0.0,1082.49,691.1,74.55
ORD00006254,2025-12-18,CUST01870,Gadget X,Home,South,14,329.14,251.98,0.0,4355.98,3165.52,214.52
ORD00006255,2024-09-09,CUST00766,Widget B,Industrial,East,11,7.36,6.51,0.0,74.45,54.28,5.7
ORD00006256,2025-05-19,CUST03019,Widget B,Electronics,East,18,250.91,44.58,223.59,4695.39,3027.07,219.96
ORD00006257,2025-12-02,CUST00413,Widget B,Electronics,North,6,183.52,12.91,195.88,1284.09,1018.52,88.41
ORD00006258,2023-10-14,CUST00796,Widget A,Home,West,1,408.29,30.07,68.08,446.3,284.32,20.37
ORD00006259,2025-04-27,CUST03128,Widget C,Industrial,South,18,364.96,19.79,327.47,6876.96,4233.07,376.83
ORD00006260,2023-06-05,CUST02825,Gadget X,Home,North,15,347.3,107.81,0.0,5101.69,2905.36,194.91
ORD00006261,2023-01-22,CUST00980,Widget C,Electronics,East,15,88.92,57.62,153.14,1429.32,925.38,109.95
ORD00006262,2023-09-01,CUST03858,Widget A,Industrial,South,8,158.51,122.68,137.45,1282.85,905.83,59.4
ORD00006263,2025-09-01,CUST00257,Gadget Y,Office,East,10,147.38,77.23,251.38,1647.95,943.24,57.23
ORD00006264,2025-05-25,CUST00721,Widget C,Office,North,12,101.04,17.28,215.14,1410.34,776.08,76.66
ORD00006265,2025-07-20,CUST00911,Widget C,Electronics,West,13,213.53,161.99,130.7,2744.6,1777.27,165.66
ORD00006266,2023-09-26,CUST02030,Widget C,Industrial,West,5,215.47,40.55,186.62,1223.42,821.93,79.45
ORD00006267,2023-04-05,CUST02044,Gadget X,Industrial,South,8,178.2,8.29,170.08,1587.39,980.99,42.01
ORD00006268,2023-12-08,CUST01445,Widget A,Electronics,North,6,398.07,120.35,408.25,2676.32,1521.25,76.92
ORD00006269,2025-02-18,CUST00937,Widget B,Electronics,East,9,346.84,198.46,350.77,3273.87,2393.25,117.86
ORD00006270,2023-05-17,CUST02402,Widget C,Home,North,12,398.5,459.28,216.14,4538.86,2874.38,234.97
ORD00006271,2023-05-23,CUST01609,Widget B,Home,South,5,405.09,146.95,225.42,2103.92,1277.9,91.6
ORD00006272,2025-02-06,CUST03523,Widget A,Industrial,South,8,114.25,71.34,42.13,884.79,573.51,70.1
ORD00006273,2023-05-04,CUST00303,Gadget Y,Office,North,7,473.39,302.19,361.38,3372.92,2193.65,255.34
ORD00006274,2024-06-01,CUST03545,Widget B,Home,North,6,326.99,63.47,94.92,1993.39,1261.31,55.05
ORD00006275,2023-02-05,CUST03274,Widget B,Industrial,West,16,400.15,362.05,302.02,6342.37,4676.51,140.4
ORD00006276,2025-03-21,CUST01772,Gadget Y,Industrial,East,1,464.53,45.12,20.97,440.38,320.46,29.75
ORD00006277,2023-04-13,CUST02797,Widget B,Electronics,South,12,408.55,271.06,231.58,4863.12,2718.42,317.95
ORD00006278,2024-01-12,CUST03029,Widget C,Home,North,3,282.01,11.05,150.3,985.28,628.38,63.19
ORD00006279,2024-08-20,CUST03539,Widget C,Office,North,10,242.55,232.41,263.17,2456.26,1701.32,166.41
ORD00006280,2025-08-23,CUST02045,Gadget Y,Home,East,12,276.23,116.96,0.0,3197.8,2425.12,218.78
ORD00006281,2024-12-05,CUST00325,Gadget Y,Home,East,9,437.87,99.36,460.98,4302.45,2707.85,196.69
ORD00006282,2024-05-01,CUST03088,Widget C,Industrial,North,8,37.75,19.04,33.96,316.92,176.5,12.68
ORD00006283,2024-04-24,CUST00617,Widget A,Office,East,12,196.54,83.14,0.0,2275.34,1733.03,172.14
ORD00006284,2024-10-05,CUST03537,Gadget Y,Office,East,1,145.73,5.99,6.99,146.73,106.96,10.25
ORD00006285,2023-05-12,CUST03281,Gadget X,Electronics,North,18,226.02,87.75,199.03,4179.64,2886.71,105.57
ORD00006286,2024-06-08,CUST02847,Widget A,Home,North,7,303.07,8.03,105.67,2219.13,1546.19,91.6
ORD00006287,2025-02-19,CUST01393,Widget A,Office,North,1,387.37,2.82,19.23,403.78,298.14,8.16
ORD00006288,2023-02-13,CUST00243,Widget B,Home,North,7,9.2,1.78,11.27,73.89,50.38,2.9
ORD00006289,2025-04-21,CUST01721,Gadget Y,Office,North,7,218.63,64.71,73.28,1538.98,1084.58,95.79
ORD00006290,2023-05-15,CUST00981,Widget B,Industrial,West,5,148.71,61.46,0.0,682.09,544.89,24.02
ORD00006291,2023-08-20,CUST03891,Gadget Y,Home,West,12,369.43,95.02,216.91,4555.05,2758.89,122.83
ORD00006292,2024-03-12,CUST03143,Widget A,Office,West,4,140.84,36.86,0.0,526.5,372.83,15.31
ORD00006293,2023-10-02,CUST00748,Widget C,Industrial,West,7,120.91,78.37,38.4,806.4,602.35,22.31
ORD00006294,2023-01-20,CUST00079,Gadget Y,Office,South,1,90.57,3.68,15.64,102.53,60.18,3.97
ORD00006295,2025-03-12,CUST03680,Gadget X,Home,South,5,254.08,124.35,137.53,1283.58,1001.47,72.59
ORD00006296,2025-12-13,CUST02072,Widget C,Electronics,East,12,30.79,23.55,17.3,363.23,226.29,7.39
ORD00006297,2023-06-03,CUST02900,Widget B,Home,West,6,350.37,201.19,342.19,2243.22,1665.51,151.45
ORD00006298,2025-02-18,CUST02442,Widget C,Industrial,East,15,442.71,195.87,322.24,6767.02,4778.01,150.88
ORD00006299,2023-05-10,CUST01249,Widget B,Home,East,10,101.98,66.8,114.36,1067.36,733.73,78.01
ORD00006300,2025-02-19,CUST03280,Widget C,Office,West,5,250.04,19.86,61.52,1291.86,1009.95,94.92
ORD00006301,2025-04-29,CUST00880,Widget A,Home,West,6,440.72,241.54,120.14,2522.92,1656.44,112.78
ORD00006302,2023-03-11,CUST03226,Widget B,Home,East,7,426.98,100.94,346.55,3234.47,2152.03,143.53
ORD00006303,2025-10-01,CUST03875,Gadget X,Electronics,West,11,392.07,68.41,509.32,4753.68,3246.09,200.08
ORD00006304,2025-03-24,CUST00293,Gadget Y,Electronics,East,18,97.36,92.76,298.75,1958.47,1517.36,88.26
ORD00006305,2024-05-05,CUST03133,Widget C,Industrial,East,5,221.32,18.52,130.57,1218.65,969.91,42.92
ORD00006306,2024-01-22,CUST02719,Gadget X,Home,West,19,491.72,261.65,1634.59,10715.62,8438.72,611.42
ORD00006307,2025-07-09,CUST03067,Widget C,Industrial,East,13,124.82,61.92,280.93,1841.67,1403.84,125.89
ORD00006308,2024-12-13,CUST03161,Widget A,Office,East,11,71.01,11.47,38.48,808.12,541.88,26.69
ORD00006309,2023-10-06,CUST03742,Gadget Y,Industrial,West,7,209.53,5.92,175.29,1636.08,1015.52,79.75
ORD00006310,2024-08-07,CUST00422,Widget C,Home,East,8,79.83,23.94,73.76,688.46,541.63,47.87
ORD00006311,2025-09-16,CUST01204,Widget A,Industrial,South,15,238.04,74.01,174.83,3671.42,2155.26,158.54
ORD00006312,2024-03-07,CUST01942,Widget A,Home,South,19,311.48,397.33,276.04,5796.83,3242.43,254.85
ORD00006313,2025-09-09,CUST03549,Widget B,Industrial,South,10,200.57,0.04,361.02,2366.68,1616.15,137.51
ORD00006314,2025-12-11,CUST02597,Gadget X,Home,West,2,130.13,16.86,29.21,272.61,190.96,11.92
ORD00006315,2023-04-15,CUST02427,Widget B,Industrial,West,11,232.9,139.21,0.0,2422.69,1744.54,159.01
ORD00006316,2025-05-31,CUST01370,Widget C,Electronics,South,6,396.43,124.47,270.49,2524.6,1646.35,171.59
ORD00006317,2023-04-04,CUST00495,Widget A,Home,South,15,409.73,312.02,291.7,6125.63,4645.55,212.09
ORD00006318,2024-04-06,CUST01482,Gadget Y,Industrial,East,10,8.06,4.37,3.81,80.04,57.62,5.42
ORD00006319,2023-01-08,CUST01909,Gadget Y,Industrial,South,3,27.26,4.14,9.32,86.96,66.21,3.13
ORD00006320,2025-08-31,CUST00412,Gadget Y,Home,East,5,459.05,102.45,394.7,2587.5,1979.42,134.07
ORD00006321,2023-03-03,CUST00643,Gadget X,Industrial,North,18,117.76,72.03,102.38,2150.03,1659.8,147.74
ORD00006322,2024-02-17,CUST03097,Widget A,Electronics,East,18,206.13,134.72,0.0,3575.62,2497.45,265.66
ORD00006323,2023-12-17,CUST00981,Widget A,Industrial,North,8,60.65,4.71,57.66,538.15,309.28,29.49
ORD00006324,2023-06-11,CUST00949,Widget A,Office,South,10,170.59,67.26,196.64,1835.28,1105.37,48.19
ORD00006325,2023-08-13,CUST00411,Widget C,Office,East,7,381.8,131.06,304.98,2846.52,1699.29,162.51
ORD00006326,2023-07-12,CUST01740,Gadget Y,Industrial,South,17,31.23,40.52,24.52,514.91,345.91,31.63
ORD00006327,2024-04-22,CUST00177,Gadget X,Industrial,West,17,226.95,169.07,0.0,3689.08,2178.12,258.82
ORD00006328,2024-06-29,CUST02066,Widget C,Industrial,North,7,309.81,166.97,240.2,2241.9,1407.14,46.51
ORD00006329,2024-05-11,CUST00290,Gadget X,Office,South,5,146.83,57.21,81.23,758.17,459.56,39.3
ORD00006330,2023-09-11,CUST00349,Widget C,Industrial,West,4,411.5,53.79,79.61,1671.82,1248.03,77.3
ORD00006331,2024-02-22,CUST03902,Gadget X,Industrial,South,15,6.82,5.07,11.67,108.9,78.25,7.17
ORD00006332,2023-11-20,CUST01725,Widget C,Industrial,North,18,216.44,126.97,0.0,3768.95,2845.96,134.32
ORD00006333,2024-09-03,CUST01171,Gadget X,Office,East,11,426.73,34.01,559.2,5219.22,2888.76,402.6
ORD00006334,2024-05-29,CUST00610,Widget C,Office,West,10,62.74,53.63,103.28,677.05,491.07,34.66
ORD00006335,2023-07-29,CUST01796,Gadget X,Home,West,7,100.04,57.46,32.14,674.96,373.12,23.85
ORD00006336,2023-03-17,CUST00930,Gadget X,Office,West,16,329.32,44.68,0.0,5224.44,3360.38,177.08
ORD00006337,2024-07-03,CUST00894,Widget B,Industrial,South,1,160.67,10.52,7.51,157.66,86.76,8.55
ORD00006338,2024-08-24,CUST01425,Gadget Y,Industrial,West,6,127.25,64.53,83.88,782.85,582.21,29.45
ORD00006339,2025-04-28,CUST00534,Widget C,Electronics,North,12,263.43,12.64,0.0,3148.52,1918.61,121.26
ORD00006340,2024-03-11,CUST01959,Gadget X,Office,North,3,317.88,37.25,0.0,916.39,639.32,66.13
ORD00006341,2023-04-14,CUST01636,Widget C,Home,West,7,358.96,61.34,0.0,2451.38,1387.45,85.93
ORD00006342,2024-01-22,CUST01737,Widget B,Home,North,13,194.15,119.92,432.73,2836.76,1570.4,73.54
ORD00006343,2024-05-15,CUST03128,Widget A,Home,East,7,296.63,31.95,102.22,2146.68,1685.55,63.88
ORD00006344,2023-07-10,CUST00287,Widget B,Home,East,6,459.37,9.36,329.62,3076.48,2398.78,211.6
ORD00006345,2025-10-30,CUST01076,Gadget Y,Home,North,14,475.48,13.98,797.13,7439.87,4544.53,424.74
ORD00006346,2025-10-26,CUST01402,Gadget Y,Electronics,North,18,318.09,543.19,259.12,5441.55,4291.65,397.96
ORD00006347,2025-03-02,CUST01534,Widget A,Office,North,5,271.27,9.1,161.67,1508.92,869.26,119.94
ORD00006348,2023-03-12,CUST00157,Widget C,Office,West,6,372.5,48.74,0.0,2186.26,1302.95,142.85
ORD00006349,2023-02-16,CUST01015,Widget B,Office,North,5,454.72,142.34,383.63,2514.89,1666.96,111.57
ORD00006350,2025-05-01,CUST01003,Widget C,Electronics,East,6,116.39,44.59,32.69,686.44,486.75,31.05
ORD00006351,2024-06-29,CUST03655,Gadget X,Industrial,West,18,189.45,32.69,168.87,3546.28,2265.44,113.58
ORD00006352,2025-04-17,CUST00341,Widget A,Electronics,West,15,15.99,13.08,27.21,253.98,167.89,16.17
ORD00006353,2025-11-26,CUST01992,Gadget Y,Office,South,16,483.81,354.99,369.3,7755.27,4493.53,159.12
ORD00006354,2025-04-14,CUST00670,Gadget Y,Office,West,8,409.71,73.33,160.22,3364.57,2657.06,266.42
ORD00006355,2024-01-03,CUST03900,Gadget Y,Home,South,3,42.89,10.36,0.0,118.31,68.92,9.38
ORD00006356,2024-02-02,CUST02010,Widget C,Electronics,West,3,435.16,126.06,212.3,1391.72,787.91,80.31
ORD00006357,2023-10-09,CUST01302,Gadget X,Home,South,18,355.16,188.24,1116.84,7321.48,4299.26,399.7
ORD00006358,2025-05-22,CUST03709,Gadget Y,Electronics,North,5,432.05,44.49,105.79,2221.55,1342.88,82.16
ORD00006359,2024-03-16,CUST02579,Widget A,Electronics,East,3,426.31,46.57,221.82,1454.18,835.04,76.25
ORD00006360,2024-10-07,CUST00779,Widget A,Electronics,West,13,127.52,146.37,181.37,1692.76,1052.09,77.51
ORD00006361,2024-06-11,CUST02848,Gadget Y,Electronics,East,7,149.39,80.09,48.28,1013.92,571.41,22.04
ORD00006362,2023-07-23,CUST02923,Widget B,Home,North,3,172.38,38.85,23.91,502.2,301.83,32.59
ORD00006363,2024-09-22,CUST02033,Widget A,Industrial,West,7,349.25,220.73,266.88,2490.9,1502.67,63.26
ORD00006364,2024-09-20,CUST00175,Widget B,Industrial,West,14,331.66,107.89,226.77,4762.12,2631.79,143.42
ORD00006365,2024-05-19,CUST02957,Gadget X,Electronics,West,7,246.58,149.06,189.24,1766.24,1010.97,76.89
ORD00006366,2024-04-01,CUST01344,Widget B,Office,East,19,274.41,478.27,236.78,4972.3,3581.09,340.79
ORD00006367,2025-02-27,CUST00422,Widget B,Electronics,South,9,228.19,143.0,343.93,2254.64,1676.51,177.25
ORD00006368,2024-11-26,CUST01606,Gadget Y,Home,North,3,165.84,20.24,85.91,563.19,342.42,33.2
ORD00006369,2024-05-17,CUST01977,Gadget Y,Office,West,18,407.97,666.7,333.84,7010.6,5094.16,432.92
ORD00006370,2024-12-17,CUST00434,Widget C,Home,South,6,287.81,6.17,206.48,1927.17,1256.1,73.72
ORD00006371,2023-06-23,CUST00871,Widget B,Industrial,East,7,383.99,76.3,130.58,2742.21,1740.88,58.69
ORD00006372,2024-10-12,CUST02547,Gadget Y,Home,East,7,83.78,5.62,104.55,685.39,496.69,28.98
ORD00006373,2024-09-22,CUST02682,Gadget X,Electronics,West,10,127.08,48.75,219.97,1442.02,1089.42,111.0
ORD00006374,2024-12-29,CUST00583,Gadget X,Industrial,South,12,205.7,182.92,274.26,2559.74,1785.72,95.35
ORD00006375,2024-01-27,CUST00974,Widget B,Office,West,11,116.06,51.27,0.0,1225.39,831.61,94.64
ORD00006376,2023-08-10,CUST03202,Widget B,Home,East,13,307.07,222.96,452.27,4221.22,2810.9,263.23
ORD00006377,2024-07-12,CUST00357,Widget A,Home,North,6,358.62,88.92,247.54,2310.34,1450.21,51.42
ORD00006378,2024-11-30,CUST02366,Widget C,Home,North,19,117.4,7.37,400.18,2623.41,1963.09,174.28
ORD00006379,2025-05-02,CUST01669,Widget A,Industrial,East,9,11.47,0.66,18.46,121.03,89.38,5.53
ORD00006380,2025-02-27,CUST02965,Gadget Y,Industrial,South,19,305.29,26.06,692.93,6467.38,4805.73,160.14
ORD00006381,2023-02-22,CUST00144,Widget B,Home,North,2,490.67,79.46,0.0,901.88,693.81,68.72
ORD00006382,2025-08-06,CUST00657,Gadget X,Home,East,7,167.02,9.74,57.97,1217.37,949.37,87.97
ORD00006383,2023-08-27,CUST03285,Widget A,Office,West,16,318.99,169.59,888.16,5822.41,4527.86,421.79
ORD00006384,2025-09-16,CUST01269,Widget B,Office,North,4,28.73,6.39,5.43,113.96,83.29,7.57
ORD00006385,2023-09-18,CUST01509,Widget B,Electronics,West,13,286.56,199.47,423.1,3948.91,2528.2,234.72
ORD00006386,2025-12-15,CUST02822,Gadget Y,Home,East,5,282.2,86.82,238.35,1562.53,1134.0,94.82
ORD00006387,2023-02-05,CUST01879,Gadget Y,Electronics,West,16,285.8,240.38,216.62,4549.04,3538.65,292.3
ORD00006388,2024-07-22,CUST01813,Widget C,Electronics,East,12,245.44,145.27,0.0,2800.01,1649.33,135.52
ORD00006389,2025-11-21,CUST00234,Widget A,Home,South,10,228.02,152.82,382.93,2510.31,1436.08,150.51
ORD00006390,2025-03-27,CUST02529,Gadget Y,Home,West,6,433.14,75.86,454.14,2977.12,2108.33,101.62
ORD00006391,2023-04-13,CUST00556,Widget B,Electronics,East,18,11.57,9.5,9.94,208.7,143.0,4.43
ORD00006392,2025-09-22,CUST01654,Gadget X,Industrial,West,16,190.48,131.63,524.89,3440.94,2130.04,208.47
ORD00006393,2023-07-13,CUST01401,Widget B,Electronics,South,9,211.26,67.44,220.07,2053.97,1311.6,117.27
ORD00006394,2025-11-26,CUST02689,Widget C,Home,East,9,415.27,372.55,168.24,3533.12,2144.38,167.38
ORD00006395,2023-10-30,CUST02706,Widget A,Industrial,East,15,197.88,268.02,135.01,2835.19,2042.62,215.13
ORD00006396,2024-08-11,CUST02566,Widget C,Electronics,East,1,49.19,3.32,8.26,54.13,40.16,3.28
ORD00006397,2024-07-02,CUST02465,Gadget X,Office,West,15,65.66,72.85,109.45,1021.5,613.57,32.89
ORD00006398,2024-03-22,CUST01198,Gadget Y,Home,East,15,64.56,84.5,0.0,883.9,581.09,23.95
ORD00006399,2023-05-01,CUST01391,Gadget Y,Home,West,15,303.91,163.51,527.42,4922.56,2873.7,244.44
ORD00006400,2023-10-22,CUST03526,Gadget Y,Industrial,South,9,267.42,127.49,0.0,2279.29,1285.3,109.77
ORD00006401,2025-11-13,CUST02841,Gadget Y,Industrial,North,9,128.41,40.89,0.0,1114.8,629.81,34.61
ORD00006402,2025-01-12,CUST02929,Widget C,Office,West,19,98.52,166.97,204.59,1909.5,1242.52,66.28
ORD00006403,2025-01-03,CUST03480,Widget B,Home,East,14,455.23,387.32,718.31,6704.21,5036.19,532.3
ORD00006404,2023-12-19,CUST00273,Widget A,Industrial,South,15,295.04,248.4,501.26,4678.46,2969.76,125.67
ORD00006405,2025-05-15,CUST00008,Widget A,Home,North,9,422.45,171.64,435.65,4066.06,2936.68,317.29
ORD00006406,2025-01-18,CUST00151,Widget A,Electronics,North,11,135.95,85.61,70.49,1480.33,1021.69,42.34
ORD00006407,2023-12-23,CUST02000,Gadget X,Office,South,8,239.97,55.68,0.0,1864.08,1213.78,114.25
ORD00006408,2025-04-13,CUST02864,Widget B,Home,South,3,132.21,20.41,45.15,421.37,249.55,23.21
ORD00006409,2023-08-08,CUST03801,Widget C,Industrial,East,16,83.99,27.69,157.94,1474.09,877.63,31.06
ORD00006410,2025-05-14,CUST02528,Widget B,Electronics,South,10,197.65,47.75,231.45,2160.2,1536.86,118.93
ORD00006411,2023-04-30,CUST02935,Widget C,Electronics,North,10,6.54,1.18,7.71,71.93,45.44,3.65
ORD00006412,2024-12-26,CUST03697,Widget C,Home,West,12,445.53,104.78,0.0,5241.58,3787.14,378.04
ORD00006413,2023-04-03,CUST00681,Widget C,Electronics,South,13,227.68,141.25,140.93,2959.52,2076.73,149.81
ORD00006414,2023-11-19,CUST02702,Widget A,Industrial,South,17,66.17,6.6,134.19,1252.48,898.98,56.66
ORD00006415,2023-11-16,CUST02662,Gadget Y,Industrial,West,15,236.16,117.48,171.25,3596.17,2593.95,126.12
ORD00006416,2023-01-22,CUST00833,Widget C,Home,South,16,435.91,334.2,332.02,6972.38,4612.33,154.82
ORD00006417,2024-10-09,CUST01870,Gadget X,Office,South,14,478.88,100.24,792.49,7396.57,4822.2,312.33
ORD00006418,2023-02-11,CUST00169,Gadget Y,Office,South,18,5.86,3.75,12.21,113.94,81.02,4.66
ORD00006419,2024-12-18,CUST01923,Widget A,Home,West,3,487.48,79.81,0.0,1382.63,1086.94,85.4
ORD00006420,2023-11-11,CUST02130,Widget B,Industrial,East,14,165.19,209.45,378.58,2481.79,1733.88,100.48
ORD00006421,2024-05-02,CUST01509,Widget C,Home,South,3,354.96,34.35,123.66,1154.19,882.48,23.38
ORD00006422,2023-05-13,CUST01985,Gadget X,Office,South,10,377.62,1.92,452.91,4227.19,2561.45,206.75
ORD00006423,2023-04-26,CUST02536,Widget C,Home,South,1,453.7,30.6,50.77,473.87,270.52,24.85
ORD00006424,2023-08-15,CUST03749,Widget A,Home,East,8,207.83,159.43,75.16,1578.37,1114.86,82.94
ORD00006425,2025-06-02,CUST01580,Gadget X,Electronics,North,8,384.31,303.91,332.47,3103.04,1996.01,88.69
ORD00006426,2023-05-21,CUST02833,Gadget X,Office,West,10,344.19,159.35,164.13,3446.68,2449.06,169.58
ORD00006427,2023-01-04,CUST01753,Widget A,Electronics,South,17,166.07,49.69,332.82,3106.32,1818.18,71.23
ORD00006428,2023-02-25,CUST03600,Gadget Y,Home,East,6,413.94,167.34,277.96,2594.26,1686.08,149.07
ORD00006429,2023-04-14,CUST02250,Gadget Y,Industrial,West,3,446.44,108.13,147.74,1378.93,1062.09,77.38
ORD00006430,2025-12-01,CUST03026,Widget B,Home,South,3,285.6,47.67,97.1,906.23,562.74,53.39
ORD00006431,2024-09-11,CUST01160,Gadget X,Home,East,16,410.46,230.84,760.38,7096.9,5623.52,264.5
ORD00006432,2023-12-23,CUST02642,Gadget Y,Home,East,5,314.29,52.46,273.42,1792.41,1244.94,68.15
ORD00006433,2025-02-28,CUST01014,Widget C,Office,East,8,395.62,139.73,544.54,3569.77,2659.84,97.09
ORD00006434,2024-07-02,CUST02252,Widget A,Electronics,South,14,310.99,88.83,0.0,4265.03,2720.05,219.72
ORD00006435,2025-12-18,CUST00774,Widget C,Industrial,East,17,348.03,251.39,679.81,6344.93,4220.78,182.35
ORD00006436,2023-12-24,CUST02320,Widget B,Electronics,East,2,23.6,3.89,5.2,48.51,31.82,2.95
ORD00006437,2023-09-02,CUST00717,Gadget Y,Industrial,South,15,52.7,43.89,0.0,746.61,550.84,22.98
ORD00006438,2024-03-11,CUST02030,Widget A,Electronics,West,8,209.67,42.8,81.73,1716.29,1010.33,130.64
ORD00006439,2024-09-04,CUST01936,Gadget Y,Industrial,North,10,395.74,276.98,184.02,3864.44,2589.44,79.5
ORD00006440,2023-01-22,CUST03356,Widget B,Industrial,West,4,36.52,5.11,7.05,148.02,83.01,3.87
ORD00006441,2025-05-06,CUST00418,Widget B,Industrial,South,3,11.76,0.66,4.15,38.77,28.69,1.01
ORD00006442,2025-09-08,CUST00939,Widget B,Industrial,West,14,112.95,7.91,78.67,1652.06,927.71,90.26
ORD00006443,2024-10-06,CUST02840,Widget A,Home,North,12,430.86,448.13,849.99,5572.18,3663.21,146.57
ORD00006444,2024-02-09,CUST03660,Gadget X,Home,South,7,444.14,174.77,528.16,3462.37,2182.66,238.93
ORD00006445,2023-12-17,CUST03229,Gadget X,Electronics,North,7,150.72,3.14,126.23,1178.13,745.74,51.4
ORD00006446,2025-01-13,CUST02238,Widget B,Industrial,West,10,342.5,169.41,586.01,3841.6,2224.89,192.36
ORD00006447,2025-01-15,CUST01070,Widget A,Home,East,9,353.19,90.62,0.0,3088.09,2272.57,100.36
ORD00006448,2024-04-08,CUST01750,Gadget Y,Electronics,South,16,5.46,2.28,4.25,89.33,54.21,6.91
ORD00006449,2024-11-14,CUST03426,Gadget X,Office,East,5,190.19,87.87,43.15,906.23,611.96,64.47
ORD00006450,2024-05-08,CUST00844,Widget B,Industrial,North,11,79.29,83.45,0.0,788.74,613.3,18.96
ORD00006451,2025-11-16,CUST03941,Gadget X,Office,East,13,176.35,169.39,254.78,2377.94,1632.78,97.73
ORD00006452,2024-05-26,CUST01104,Widget B,Office,East,6,136.28,20.3,95.69,893.07,610.89,20.26
ORD00006453,2024-10-14,CUST01933,Gadget X,Office,West,4,42.76,1.69,30.48,199.83,117.04,12.27
ORD00006454,2023-05-01,CUST02337,Widget C,Electronics,East,12,493.09,32.28,294.24,6179.04,4451.8,151.91
ORD00006455,2024-05-17,CUST01181,Widget A,Home,South,8,253.07,9.79,362.66,2377.43,1488.71,49.06
ORD00006456,2024-11-25,CUST00607,Gadget X,Office,West,19,76.78,141.9,158.03,1474.95,971.38,65.55
ORD00006457,2025-08-18,CUST01241,Widget A,Home,West,4,121.03,8.45,23.78,499.45,328.99,11.7
ORD00006458,2024-06-09,CUST00014,Gadget Y,Office,West,11,23.21,18.67,28.4,265.04,161.84,13.56
ORD00006459,2023-05-27,CUST02550,Widget A,Home,East,8,153.53,38.53,214.15,1403.86,792.38,66.37
ORD00006460,2024-02-25,CUST01037,Gadget Y,Home,West,7,36.89,19.75,0.0,238.48,169.85,10.44
ORD00006461,2025-01-10,CUST01773,Widget B,Electronics,East,11,127.55,114.55,64.42,1352.92,1029.73,96.54
ORD00006462,2025-06-04,CUST01217,Widget C,Electronics,East,15,220.5,87.03,0.0,3220.47,1853.21,113.32
ORD00006463,2024-06-01,CUST00803,Gadget Y,Office,West,6,337.48,68.45,234.77,2191.2,1401.98,128.25
ORD00006464,2023-09-03,CUST03765,Gadget Y,Office,East,12,417.1,247.86,0.0,4757.34,3032.54,162.03
ORD00006465,2025-08-23,CUST01367,Widget C,Office,East,16,32.27,2.68,61.64,575.28,328.09,24.12
ORD00006466,2023-09-06,CUST02327,Widget B,Home,North,19,127.08,5.83,0.0,2408.69,1509.95,127.65
ORD00006467,2024-08-18,CUST01359,Gadget X,Industrial,North,12,72.14,70.59,0.0,795.09,522.96,42.65
